Héctor Hildebrando Ramos López,"21,254",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Francisco Ramos Santillán,"19,353",27-Jul-2000,26-Jul-2001,No registrado,CON FUERZA PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Rolando Reátegui Flores,"63,681",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Andrés Reggiardo Sayán,"22,555",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Marciano Segundo Rengifo Ruiz,"19,036",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Anselmo Vidal Revilla Jurado,"20,285",27-Jul-2000,26-Jul-2001,No registrado,CON FUERZA PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Rafael Rey Rey,"55,189",27-Jul-2000,26-Jul-2001,Independiente,SIN GRUPO (INDEPENDIENTE),Perú,en Ejercicio,Parlamentario 2000 - 2001
Waldo Enrique Ríos Salcedo,"23,501",27-Jul-2000,26-Jul-2001,No registrado,NO AGRUPADOS,Perú,en Ejercicio,Parlamentario 2000 - 2001
Robinson Rivadeneyra Reátegui,"48,128",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Erland Wilmer Rodas Diaz,"31,608",27-Jul-2000,26-Jul-2001,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Ruby Consuelo Rodríguez De Aguilar,"17,349",27-Jul-2000,26-Jul-2001,Independiente,SIN GRUPO (INDEPENDIENTE),Perú,en Ejercicio,Parlamentario 2000 - 2001
Cruz Gerardo Saavedra Mesones,"19,875",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luz Filomena Salgado Rubianes,"156,176",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Neri Felipa Salinas De Torres,"25,831",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Helber Gaspar Samalvides Dongo,"23,794",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luz Doris Sánchez Pinedo De Romero,"30,095",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Isaac Publio Sarmiento Martínez,"19,585",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Miriam Esperanza Schenone Ordinola,"29,420",27-Jul-2000,26-Jul-2001,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Guiomar Seijas Dávila,"19,288",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Willy Serrato Puse,"21,753",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Luis María Santiago Eduardo Solari De La Fuente,"135,359",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Janina Janeth Soria Monge,"30,779",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Juan Héctor Alejandro Taco Tamo,"40,754",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Cecilia Roxana Tait Villacorta,"55,050",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Rubén Terán Adriazola,"41,516",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Gregorio Ticona Gómez,"20,162",27-Jul-2000,26-Jul-2001,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Leoncio Zacarías Torres Ccalla,"31,203",27-Jul-2000,27-Jun-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Víctor Torres Estevez,"27,985",27-Jul-2000,26-Jul-2001,No registrado,CON FUERZA PERÚ,Perú,en Ejercicio,Parlamentario 2000 - 2001
Ana Elena Luisa Cristina Townsend Diez Canseco,"85,104",27-Jul-2000,26-Jul-2001,Somos Perú,GRUPO PARLAMENTARIO DEMOCRÁTICO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Francisco Antonio Gregorio Tudela Van Breugel-Douglas,"840,943",27-Jul-2000,26-Jul-2001,Independiente,SIN GRUPO (INDEPENDIENTE),Perú,en Ejercicio,Parlamentario 2000 - 2001
Julia Valenzuela Cuellar,"24,261",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Manuel Máximo Vara Ochoa,"71,887",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Manuel Alejandro Vásquez Valera,"18,526",27-Jul-2000,26-Jul-2001,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Perú,en Ejercicio,Parlamentario 2000 - 2001
Absalón Vásquez Villanueva,"735,978",27-Jul-2000,26-Jul-2001,Vamos Vecino,VAMOS VECINO,Perú,en Ejercicio,Parlamentario 2000 - 2001
Elsa Carmen Vega Fernández,"22,169",27-Jul-2000,26-Jul-2001,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Juan Antonio Velit Granda,"34,706",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Miguel Velit Núñez,"24,178",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
Pedro David Vilchez Malpica,"23,825",27-Jul-2000,26-Jul-2001,Cambio 90-Nueva Mayoría,CAMBIO 90 - NUEVA MAYORÍA,Perú,en Ejercicio,Parlamentario 2000 - 2001
José Eduardo Villena Vela,"44,924",27-Jul-2000,26-Jul-2001,Independiente,SIN GRUPO (INDEPENDIENTE),Perú,en Ejercicio,Parlamentario 2000 - 2001
David Waisman Rjavinsthi,"41,125",27-Jul-2000,26-Jul-2001,País Posible,PERÚ POSIBLE,Perú,en Ejercicio,Parlamentario 2000 - 2001
Moisés Wolfenson Woloch,"38,911",27-Jul-2000,26-Jul-2001,Independiente,GRUPO PARLAMENTARIO INDEPENDIENTE,Perú,en Ejercicio,Parlamentario 2000 - 2001
César Alejandro Zumaeta Flores,"34,510",27-Jul-2000,26-Jul-2001,Partido Aprista Peruano,NO AGRUPADOS,Perú,en Ejercicio,Parlamentario 2000 - 2001
César Acuña Peralta,"38,287",27-Jul-2001,26-Jul-2006,No Agrupado,ALIANZA NACIONAL,La libertad,en Ejercicio,Parlamentario 2001 - 2006
Rafael Antonio Aita Campodónico,"20,648",27-Jul-2001,26-Jul-2006,Unidad Nacional,ALIANZA ELECTORAL UNIDAD NACIONAL,Lambayeque,en Ejercicio,Parlamentario 2001 - 2006
Walter Alejos Calderón,"18,163",27-Jul-2001,26-Jul-2006,Independiente,CONCERTACIÓN PARLAMENTARIA,Ayacucho,en Ejercicio,Parlamentario 2001 - 2006
Maruja Hermelinda Alfaro Huerta,"23,732",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Ancash,en Ejercicio,Parlamentario 2001 - 2006
Carlos Alberto Almerí Veramendi,"29,343",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Loreto,en Ejercicio,Parlamentario 2001 - 2006
Luis Juan Alva Castro,"96,050",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,La libertad,en Ejercicio,Parlamentario 2001 - 2006
Fausto Humberto Alvarado Dodero,"39,341",27-Jul-2001,26-Jul-2006,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Lima,en Ejercicio,Parlamentario 2001 - 2006
Jesús Amado Alvarado Hidalgo,"30,510",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Lima,en Ejercicio,Parlamentario 2001 - 2006
Natale Juan Amprimo Plá,"30,100",27-Jul-2001,26-Jul-2006,SP- AP- UPP- IND,ALIANZA NACIONAL,Lima,en Ejercicio,Parlamentario 2001 - 2006
Ernesto Anibal Aranda Dextre,"17,466",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Huanuco,en Ejercicio,Parlamentario 2001 - 2006
Carlos Manuel Armas Vela,"21,787",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Callao,en Ejercicio,Parlamentario 2001 - 2006
Paulina Arpasi Velásquez,"28,825",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Puno,en Ejercicio,Parlamentario 2001 - 2006
Marcial Ayaipoma Alvarado,"28,801",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Lima,en Ejercicio,Parlamentario 2001 - 2006
José Barba Caballero,"29,915",27-Jul-2001,26-Jul-2006,Unidad Nacional,ALIANZA ELECTORAL UNIDAD NACIONAL,Lima,en Ejercicio,Parlamentario 2001 - 2006
Xavier Rodolfo Barrón Cebreros,"48,312",27-Jul-2001,26-Jul-2006,Unidad Nacional,ALIANZA ELECTORAL UNIDAD NACIONAL,Lima,en Ejercicio,Parlamentario 2001 - 2006
Heriberto Manuel Benítez Rivas,"33,338",27-Jul-2001,26-Jul-2006,No Agrupado,NO AGRUPADO,Lima,en Ejercicio,Parlamentario 2001 - 2006
Manuel Jesús Bustamante Coronado,"18,715",27-Jul-2001,26-Jul-2006,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Cajamarca,en Ejercicio,Parlamentario 2001 - 2006
Mercedes Cabanillas Bustamante,"217,301",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Lima,en Ejercicio,Parlamentario 2001 - 2006
Iván Oswaldo Calderón Castillo,"31,451",27-Jul-2001,26-Jul-2006,SP- AP- UPP- IND,ALIANZA NACIONAL,Piura,en Ejercicio,Parlamentario 2001 - 2006
Eduardo Rubén Carhuaricra Meza,"10,732",27-Jul-2001,26-Jul-2006,Unión Parlamentaria Descentralista,UNIÓN PARLAMENTARIA DESCENTRALISTA,Pasco,en Ejercicio,Parlamentario 2001 - 2006
José Carlos Carrasco Távara,"20,863",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Piura,en Ejercicio,Parlamentario 2001 - 2006
Alcides Glorioso Chamorro Balvín,"47,346",27-Jul-2001,26-Jul-2006,No Agrupado,ALIANZA NACIONAL,Junin,en Ejercicio,Parlamentario 2001 - 2006
Héctor Hugo Chávez Chuchón,"8,297",27-Jul-2001,26-Jul-2006,Independiente,CONCERTACIÓN PARLAMENTARIA,Ayacucho,en Ejercicio,Parlamentario 2001 - 2006
Martha Gladys Chávez Cossío De Ocampo,"142,133",27-Jul-2001,26-Jul-2006,Cambio 90-Nueva Mayoría,NO AGRUPADO,Lima,en Ejercicio,Parlamentario 2001 - 2006
Jorge Samuel Chávez Sibina,"53,921",27-Jul-2001,26-Jul-2006,Independiente,PERÚ AHORA - INDEPENDIENTES,Loreto,en Ejercicio,Parlamentario 2001 - 2006
Carlos Magno Chávez Trujillo,"7,740",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Amazonas,en Ejercicio,Parlamentario 2001 - 2006
Tito Guillermo Chocano Olivera,"16,650",27-Jul-2001,26-Jul-2006,Independiente,CONCERTACIÓN PARLAMENTARIA,Tacna,en Ejercicio,Parlamentario 2001 - 2006
Enith Sadith Chuquival Saavedra,"20,976",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Callao,en Ejercicio,Parlamentario 2001 - 2006
Alberto Atenagros Cruz Loyola,"34,599",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Ancash,en Ejercicio,Parlamentario 2001 - 2006
Judith De La Mata Fernández,"31,739",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Lima,en Ejercicio,Parlamentario 2001 - 2006
Elvira Carmela De La Puente Haya,"52,824",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Lima,en Ejercicio,Parlamentario 2001 - 2006
Jorge Alfonso Alejandro Del Castillo Gálvez,"152,491",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Lima,en Ejercicio,Parlamentario 2001 - 2006
José Luis Manuel Delgado Núñez Del Arco,"27,852",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Lima,en Ejercicio,Parlamentario 2001 - 2006
José Miguel Gerardo Devescovi Dzierson,"16,286",27-Jul-2001,26-Jul-2006,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Ica,en Ejercicio,Parlamentario 2001 - 2006
Gilberto Lorenzo Díaz Peralta,"35,054",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Arequipa,en Ejercicio,Parlamentario 2001 - 2006
Javier Diez Canseco Cisneros,"57,932",27-Jul-2001,26-Jul-2006,SP- AP- UPP- IND,UNIÓN PARLAMENTARIA DESCENTRALISTA,Lima,Fallecido,Parlamentario 2001 - 2006
Daniel Federico Estrada Pérez,"20,037",27-Jul-2001,26-Jul-2006,Unión por el Perú - Social Democracia,UNIÓN PARLAMENTARIA DESCENTRALISTA UPP-SP-AP,Cusco,Fallecido,Parlamentario 2001 - 2006
Carlos E Ferrero Costa,"317,535",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Lima,en Ejercicio,Parlamentario 2001 - 2006
Juan Manuel Figueroa Quintana,"12,116",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Cusco,en Ejercicio,Parlamentario 2001 - 2006
Luis Humberto Flores Vásquez,"17,784",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Cajamarca,en Ejercicio,Parlamentario 2001 - 2006
Antero Flores-Aráoz Esparza,"126,489",27-Jul-2001,26-Jul-2006,Partido Popular Cristiano,ALIANZA ELECTORAL UNIDAD NACIONAL,Lima,en Ejercicio,Parlamentario 2001 - 2006
Rosa Madeleine Florián Cedrón,"24,263",27-Jul-2001,26-Jul-2006,Unidad Nacional,ALIANZA ELECTORAL UNIDAD NACIONAL,Cajamarca,en Ejercicio,Parlamentario 2001 - 2006
Kuennen Sydney Franceza Marabotto,"23,347",27-Jul-2001,26-Jul-2006,Unidad Nacional,ALIANZA ELECTORAL UNIDAD NACIONAL,Huanuco,en Ejercicio,Parlamentario 2001 - 2006
Luis Antonio Gasco Bravo,"49,588",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Lambayeque,en Ejercicio,Parlamentario 2001 - 2006
Luis Javier Gonzales Posada Eyzaguirre,"35,578",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Ica,en Ejercicio,Parlamentario 2001 - 2006
Luis Gonzales Reinoso,"11,962",27-Jul-2001,26-Jul-2006,No Agrupado,ALIANZA NACIONAL,Moquegua,en Ejercicio,Parlamentario 2001 - 2006
Alfredo Guillermo Gonzalez Salazar,"32,444",27-Jul-2001,26-Jul-2006,No Agrupado,NO AGRUPADO,Lima,en Ejercicio,Parlamentario 2001 - 2006
Luis Bernardo Guerrero Figueroa,"42,929",27-Jul-2001,26-Jul-2006,Independiente,PERÚ AHORA - INDEPENDIENTES,Cajamarca,en Ejercicio,Parlamentario 2001 - 2006
Gloria Gilda Helfer Palacios,"54,927",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Lima,en Ejercicio,Parlamentario 2001 - 2006
Ernesto Américo Herrera Becerra,"5,427",27-Jul-2001,26-Jul-2006,Perú Posible,NO AGRUPADO,Moquegua,en Ejercicio,Parlamentario 2001 - 2006
Luis Gabriel Heysen Zegarra,"26,446",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Ancash,Fallecido,Parlamentario 2001 - 2006
Susana Higuchi Miyagawa,"80,461",27-Jul-2001,26-Jul-2006,Independiente,PERÚ AHORA - INDEPENDIENTES,Lima,en Ejercicio,Parlamentario 2001 - 2006
Martha Luz Hildebrandt Pérez Treviño,"94,663",29-Ago-2001,26-Jul-2006,No Agrupado,NO AGRUPADO,Lima,en Ejercicio,Parlamentario 2001 - 2006
Carmen Rosa Hoyos Vargas,"17,738",16-Mar-2006,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Ancash,en Ejercicio,Parlamentario 2001 - 2006
Luis Carlos Antonio Iberico Núñez,"144,671",27-Jul-2001,26-Jul-2006,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Lima,en Ejercicio,Parlamentario 2001 - 2006
Carlos Armando Infantas Fernández,"15,138",27-Jul-2001,26-Jul-2006,Frente Independiente Moralizador,NO AGRUPADO,Junin,en Ejercicio,Parlamentario 2001 - 2006
Santos Juan Jaimes Serkovic,"16,878",27-Jul-2001,26-Jul-2006,No Agrupado,PERÚ AHORA - INDEPENDIENTES,Huanuco,en Ejercicio,Parlamentario 2001 - 2006
Gonzalo Arnulfo Jiménez Dioses,"9,492",27-Jul-2001,26-Jul-2006,Unión por el Perú - Social Democracia,UNIÓN PARLAMENTARIA DESCENTRALISTA,Tumbes,en Ejercicio,Parlamentario 2001 - 2006
Ronnie Edgard Jurado Adriazola,"15,703",27-Jul-2001,26-Jul-2006,Independiente,PERÚ AHORA - INDEPENDIENTES,Tacna,en Ejercicio,Parlamentario 2001 - 2006
Adolfo Latorre López,"34,487",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Cusco,en Ejercicio,Parlamentario 2001 - 2006
Rosa Marina León Flores,"38,286",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,La libertad,en Ejercicio,Parlamentario 2001 - 2006
Yonhy Lescano Ancieta,"24,073",27-Jul-2001,26-Jul-2006,Acción Popular,UNIÓN PARLAMENTARIA DESCENTRALISTA,Puno,en Ejercicio,Parlamentario 2001 - 2006
Alcides Llique Ventura,"8,862",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Amazonas,en Ejercicio,Parlamentario 2001 - 2006
Carmen Lozada Rendón De Gamboa,"99,906",27-Jul-2001,18-Ago-2001,Cambio 90-Nueva Mayoría,SIN GRUPO ,Lima,Inhabilitada,Parlamentario 2001 - 2006
José León Luna Gálvez,"44,398",27-Jul-2001,26-Jul-2006,Unidad Nacional,ALIANZA ELECTORAL UNIDAD NACIONAL,Lima,Suspendido por Acusación Constitucional,Parlamentario 2001 - 2006
Arturo Maldonado Reátegui,"8,744",27-Jul-2001,26-Jul-2006,Unidad Nacional,ALIANZA ELECTORAL UNIDAD NACIONAL,San martin,en Ejercicio,Parlamentario 2001 - 2006
Michael Martínez Gonzales,"10,346",27-Jul-2001,26-Jul-2006,No Agrupado,UNIÓN PARLAMENTARIA DESCENTRALISTA,Apurimac,en Ejercicio,Parlamentario 2001 - 2006
Máximo Mena Melgarejo,"25,859",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Ancash,en Ejercicio,Parlamentario 2001 - 2006
Jorge Luis Mera Ramírez,"17,147",27-Jul-2001,26-Jul-2006,No Agrupado,ALIANZA NACIONAL,Loreto,en Ejercicio,Parlamentario 2001 - 2006
Manuel Arturo Merino De Lama,"9,730",27-Jul-2001,26-Jul-2006,Acción Popular,UNIÓN PARLAMENTARIA DESCENTRALISTA,Tumbes,en Ejercicio,Parlamentario 2001 - 2006
Mario Molina Almanza,"27,700",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Cusco,en Ejercicio,Parlamentario 2001 - 2006
Fabiola María Morales Castillo,"13,030",27-Jul-2001,26-Jul-2006,Unidad Nacional,ALIANZA ELECTORAL UNIDAD NACIONAL,Piura,en Ejercicio,Parlamentario 2001 - 2006
Pedro Antonio Morales Mansilla,"31,943",27-Jul-2001,26-Jul-2006,Acción Popular,UNIÓN PARLAMENTARIA DESCENTRALISTA,Junin,en Ejercicio,Parlamentario 2001 - 2006
Martha Lupe Moyano Delgado,"9,467",29-Ago-2001,26-Jul-2006,Si Cumple ,NO AGRUPADO,Lima,en Ejercicio,Parlamentario 2001 - 2006
Jorge Yamil Mufarech Nemy,"141,536",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Lima,en Ejercicio,Parlamentario 2001 - 2006
Mauricio Mulder Bedoya,"24,571",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Lima,en Ejercicio,Parlamentario 2001 - 2006
Luis Alberto Negreiros Criado,"33,781",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Callao,en Ejercicio,Parlamentario 2001 - 2006
Víctor Manuel Noriega Toledo,"13,219",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Cajamarca,en Ejercicio,Parlamentario 2001 - 2006
Dora Isidora Núñez Dávila,"26,638",27-Jul-2001,26-Jul-2006,Somos Perú,UNIÓN PARLAMENTARIA DESCENTRALISTA,Arequipa,en Ejercicio,Parlamentario 2001 - 2006
Mario Ochoa Vargas,0,10-Abr-2003,27-Jul-2006,Unión por el Perú - Social Democracia,UNIÓN PARLAMENTARIA DESCENTRALISTA,Cusco,en Ejercicio,Parlamentario 2001 - 2006
Manuel Jesús Olaechea García,"55,406",27-Jul-2001,26-Jul-2006,Independiente,PERÚ AHORA - INDEPENDIENTES,Arequipa,en Ejercicio,Parlamentario 2001 - 2006
Alejandro Oré Mora,"8,100",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Huancavelica,en Ejercicio,Parlamentario 2001 - 2006
Gustavo Adolfo Pacheco Villar,"15,217",27-Jul-2001,26-Jul-2006,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Puno,en Ejercicio,Parlamentario 2001 - 2006
Celina Palomino Sulca,"17,968",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Ayacucho,en Ejercicio,Parlamentario 2001 - 2006
Aurelio Pastor Valdivieso,"20,117",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,San martin,en Ejercicio,Parlamentario 2001 - 2006
Henry Gustavo Pease García,"46,367",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Lima,en Ejercicio,Parlamentario 2001 - 2006
Jhony Alexander Peralta Cruz,"27,918",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Piura,en Ejercicio,Parlamentario 2001 - 2006
Juan De Dios Ramírez Canchari,"26,938",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Ica,en Ejercicio,Parlamentario 2001 - 2006
Eittel Ramos Cuya,"29,989",27-Jul-2001,26-Jul-2006,Perú Posible,CONCERTACIÓN PARLAMENTARIA,Callao,en Ejercicio,Parlamentario 2001 - 2006
Pedro Carlos Ramos Loayza,"24,181",27-Jul-2001,26-Jul-2006,No Agrupado,UNIÓN PARLAMENTARIA DESCENTRALISTA,Ica,en Ejercicio,Parlamentario 2001 - 2006
Segundo Rodolfo Raza Urbina,"48,423",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,La libertad,en Ejercicio,Parlamentario 2001 - 2006
Marciano Segundo Rengifo Ruiz,"13,098",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,San martin,en Ejercicio,Parlamentario 2001 - 2006
Wilmer Edilberto Rengifo Ruiz,"48,790",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Lambayeque,en Ejercicio,Parlamentario 2001 - 2006
Juan Humberto Requena Oliva,"21,840",27-Jul-2001,26-Jul-2006,Frente Independiente Moralizador,FRENTE INDEPENDIENTE MORALIZADOR,Piura,en Ejercicio,Parlamentario 2001 - 2006
Rafael Rey Rey,"52,961",27-Jul-2001,26-Jul-2006,Unidad Nacional,ALIANZA ELECTORAL UNIDAD NACIONAL,Lima,en Ejercicio,Parlamentario 2001 - 2006
José Luis Risco Montalván,"43,184",27-Jul-2001,26-Jul-2006,No Agrupado,UNIÓN PARLAMENTARIA DESCENTRALISTA,Lima,en Ejercicio,Parlamentario 2001 - 2006
Daniel Robles López,"39,589",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,La libertad,en Ejercicio,Parlamentario 2001 - 2006
Jacques Salomón Rodrich Ackerman,"37,184",27-Jul-2001,26-Jul-2006,Independiente,CONCERTACIÓN PARLAMENTARIA,Lima,en Ejercicio,Parlamentario 2001 - 2006
Cruz Gerardo Saavedra Mesones,"33,231",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Lambayeque,en Ejercicio,Parlamentario 2001 - 2006
Luz Filomena Salgado Rubianes,"169,344",27-Jul-2001,18-Ago-2001,Cambio 90-Nueva Mayoría,SIN GRUPO ,Lima,Inhabilitada,Parlamentario 2001 - 2006
Eduardo Salhuana Cavides,"7,910",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Madre de dios,en Ejercicio,Parlamentario 2001 - 2006
Glodomiro Sánchez Mejía,"5,337",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Pasco,en Ejercicio,Parlamentario 2001 - 2006
Luz Doris Sánchez Pinedo De Romero,"26,155",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,La libertad,en Ejercicio,Parlamentario 2001 - 2006
Luis Santa María Calderón,"80,331",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,La libertad,en Ejercicio,Parlamentario 2001 - 2006
Roger Santa María Del Águila,"7,895",27-Jul-2001,26-Jul-2006,Partido Aprista Peruano,PARTIDO APRISTA PERUANO,Ucayali,en Ejercicio,Parlamentario 2001 - 2006
Luis María Santiago Eduardo Solari De La Fuente,"81,795",27-Jul-2001,26-Jul-2006,Independiente,CONCERTACIÓN PARLAMENTARIA,Lima,en Ejercicio,Parlamentario 2001 - 2006
José Taco Llave,"30,490",27-Jul-2001,26-Jul-2006,Perú Posible,PERÚ POSIBLE,Cusco,en Ejercicio,Parlamentario 2001 - 2006
